quote_id,customer_segment,product_category,weight,volume,distance,fuel_index,competitor_rate,quoted_price,cost,win
35,Premium,General,86.3799185734729,0.7367153930204755,3353.8026888428767,98.34636003633008,3755.6106487202883,4473.258064723493,2967.919281706682,0
36,Standard,Hazardous,32.48647783010192,0.4033319161265966,4638.653682149283,106.74071933781296,4591.646470423412,4942.131024214949,3945.588239452513,0
37,Strategic,Perishable,13.265258207238904,0.5366714309269571,1588.91119876343,101.97132141119998,1762.1777984503483,1787.6993813925146,1503.7943169004993,0
38,Strategic,Perishable,60.68092162308399,1.0065529039141652,2389.125555777996,114.3639858478382,2625.700183920736,2669.248110914825,2229.532978842761,0
39,Standard,General,25.526828703101522,1.5455857488875588,2082.1653165173357,114.93385239993061,2582.4467224587743,2964.7811534090747,2020.974865334092,1
40,Standard,Electronics,16.381502933082928,1.0693567064362746,210.63490016846336,116.43355374869274,550.9638165510722,642.4207400625709,473.3546067433709,0
41,Standard,General,9.586262008768262,0.6953022901009306,2368.0514342481324,97.1406347168148,2726.8608992446566,2898.6669182180767,2135.333269073161,1
42,Standard,General,141.47675951188384,1.8198597526137343,4954.704526099207,111.82607655575416,5957.42080137165,6995.390401901595,4400.679267763587,1
43,Strategic,Electronics,7.100908069390116,0.8484003846946372,4302.237482221819,94.89763556240227,4567.911793283638,4706.573268022245,3694.057640956497,1
44,Standard,Hazardous,40.054646866824456,0.8491705969011777,3624.491515793421,109.84843699876882,4149.535454808274,4409.975022281633,3186.3557201567896,0
45,Standard,Electronics,32.93872478601461,1.8624169597917144,4214.25786597691,107.46775576277706,4860.195060643745,4855.805511516161,3753.078658069039,1
46,Premium,General,125.11380118627783,0.838049452055562,576.7077930052617,119.0171137717154,904.3202432855974,1074.1230724327445,800.548616728963,0
47,Standard,General,811.220412873372,1.5369236148926917,4570.3641877299815,94.35156842009016,5327.183771765502,5877.402732782374,4378.815800214048,0
48,Standard,General,38.08186017423509,0.6238911659401148,1760.7838064701602,91.28723303292315,1821.4556963429247,1651.7935590246705,1649.6017714967652,0
49,Standard,Hazardous,188.77130685117416,0.9861632679528198,4455.180052173617,92.20504571441171,4312.317915428412,5136.05258871524,3917.7920768170566,0
50,Premium,General,98.66074449319758,1.9073900486842665,4105.177051369863,113.9684174885017,4982.930207130604,5408.991624109407,3710.9731191971177,0
51,Standard,Perishable,41.040508721604134,2.608347186940021,484.0246485757844,102.49496070292871,934.4471844566694,979.1236327960208,841.5686447589461,0
52,Standard,Perishable,29.72069890954216,1.189412198692551,2238.1140575658974,100.79355490251167,2927.520906550128,3234.2400758798094,2095.245081259758,0
53,Standard,Perishable,205.3302437165593,0.3588662446729214,2171.575180022967,92.65473108200626,2351.0490606496733,2396.4202291921542,2036.9975676423526,1
54,Standard,General,196.53580898853,0.9882290663933991,3191.118651493303,109.67671722613997,3508.94115805263,3558.720653418957,2931.597792999615,1
55,Strategic,Electronics,65.29197092405111,0.6052105502868362,2461.030610018513,109.04844321575001,3030.670502875818,2985.7573794675254,2242.8496603644194,1
56,Standard,General,9.592537408176996,1.172049906879818,4555.954920021377,105.02684909539806,5364.289603807601,5143.08471761725,3942.7974143236493,1
57,Standard,Electronics,14.53867803593135,0.9398320411061702,2453.2965999162247,111.17876982704378,3088.4474166089785,3621.7363180046796,2247.3043468540154,0
58,Standard,Perishable,93.73780118189629,0.8974343256911169,2433.6749585998245,93.76111518303892,2880.4031100984835,2732.209479492873,2246.065638259566,0
59,Strategic,General,275.7902345947183,0.7515493680301071,2301.010100899869,98.01345106232829,2648.796229922485,2456.6633325762446,2221.474276095059,0
60,Standard,General,293.9680607397793,1.8568583537848193,3985.402448443519,110.67191549224819,4197.95006859296,4388.589003230749,3703.798123093885,0
61,Strategic,General,18.275912979475766,0.6959304291482692,4655.972052252978,90.17638296368895,5302.665430738542,5345.855992685657,3961.720300763374,1
62,Standard,General,256.018960148165,0.7005644623499686,3701.341053289704,103.72323202880779,4577.996158160316,5320.811911313576,3333.606647375412,0
63,Strategic,Hazardous,81.37127513727812,0.4880330091095253,3392.0823590178416,103.37159828663914,3502.148563689938,4114.073180967646,2977.2007436378317,0
64,Premium,Perishable,87.74287615244081,0.7328170299197755,2885.360672963462,103.72116538474626,3298.7738387514687,3702.173167800015,2599.9070779006634,1
65,Standard,General,48.42371318298573,1.4382098567140684,2571.0073888146817,113.5829114265328,3113.497952712526,3203.282787983932,2411.1382470264844,0
66,Standard,Electronics,24.174668523883586,0.4125654923418094,567.5252689848531,108.80100375124712,930.1225324369781,1064.695497463808,687.9253031855019,1
67,Standard,Electronics,37.54243039268411,1.0769728223782085,3076.8177532234427,106.75062648185857,3338.928723731316,3606.6858246873694,2766.0234517911476,1
68,Premium,General,17.265856257973287,0.512252780675476,1224.4009251580092,90.77398736681401,1321.2546246944728,1325.9060792613093,1198.3077311631184,1
69,Standard,Perishable,15.290766777333365,0.34840502987526606,276.63635126828694,105.54305646389858,512.6343782262219,548.1379736611119,440.4466351475012,1
70,Standard,General,148.94595352223934,1.379746627222143,3077.6074762980925,90.2411835956461,3227.690188105458,3327.858500282004,2832.8230408365835,0
71,Standard,General,31.061559192434494,1.632253562391233,2663.9980609687786,109.91633405286156,3196.806064300867,3406.6414091987003,2491.8541854737973,1
72,Premium,Electronics,68.18085586275268,2.124632739848104,1110.9984890663513,118.14456126698242,1696.6331804270721,1747.2375623034493,1327.125966689647,0
73,Standard,General,139.17987557844108,1.3080214860448272,1448.2220575719323,91.99617157858503,1733.0273940651705,2010.463498229947,1519.3651383455513,0
74,Premium,General,73.93209444942904,1.6129688401824869,2949.8483559187966,105.38088047836543,3264.5989737449736,3398.398415559245,2734.5986725520393,0
75,Standard,General,99.24602339687569,0.8704971546872214,664.828238149869,110.23783344281632,1158.7473840989803,1135.2221691843642,850.8207178184347,1
76,Standard,Perishable,33.32760467369756,1.3703714445161674,1712.1657122314675,116.83970538206701,2045.635916848099,2226.830209404604,1713.64116303212,0
77,Standard,General,20.95458380729529,1.5349562922739683,2221.4400171398884,110.28263460573116,2607.0840512669693,2780.840311940249,2123.4640963698325,1
78,Premium,General,31.704892430137424,0.6281995703652906,4512.538078291496,105.50662253468833,4420.174643600017,4261.280528560067,3865.310812926421,1
79,Premium,Perishable,32.020437898142006,0.8336550713356109,3379.451930023915,103.5482562993594,3502.048230023138,3248.568500334874,2977.1951776609953,1
80,Premium,Electronics,60.753039711127684,0.5922540910009454,146.11639921124933,119.40492660496903,440.0781961946381,522.8037931667193,399.78096025062064,0
81,Standard,General,77.79629470469222,0.5411336476749778,4681.262757234825,105.7283097117008,4586.330228272383,4748.669494734517,4014.8956895617443,0
82,Premium,General,30.76468545654809,0.8399791214960148,1908.0222161126412,97.9655126490787,2032.7221304639825,2064.7130572865694,1793.356642946883,1
83,Strategic,Perishable,81.01980237487138,1.3871662731918073,3926.1592766880826,96.91750587770538,4588.511513259831,4617.090301576656,3486.454956910329,1
84,Strategic,Perishable,60.47940843573136,1.402991347668738,3827.017275656517,106.95344062252018,4543.645980334584,4861.110514406769,3410.496788256977,1
85,Standard,General,23.76303657060352,1.3599737033716557,3535.1023882457985,91.59626822743076,3887.2241280445755,4626.359907969379,3135.8763210920233,0
86,Standard,General,70.11775866768689,1.0972666447913912,692.6382721916153,90.8266497120839,984.3753649369911,1131.108451457916,857.8881412207757,0
87,Premium,General,155.92115459510305,0.9441054765154783,650.710694884695,111.2684743647957,1157.9103074675377,1209.7609679777227,876.4618500946102,1
88,Premium,General,14.146702179454346,0.5191015561160507,2744.6754178967126,114.68760045714957,3211.230426961179,3584.39548797956,2442.348961567282,0
89,Premium,General,81.1778029852199,0.6679252951521285,4845.864396346434,115.74401791409463,4849.022267657381,5218.640885202751,4172.965769581883,1
90,Standard,Perishable,157.46148165169583,0.5806735778609792,2626.677457359896,94.56208500977151,3018.2225294595814,3419.085717093869,2401.6145665115887,0
91,Premium,Perishable,10.492084911515818,0.6631601499748504,4071.055439136163,92.24701820178201,4184.074918144856,4052.916322372778,3489.102830604312,1
92,Standard,Electronics,22.167160050170658,1.7401030099447403,4496.819014681853,108.31306535829361,4419.388070835474,4095.370988505071,3962.5247711949946,1
93,Premium,Hazardous,11.645581452458813,0.973806000985772,3666.826414066401,92.19808557379379,3971.7650035366864,3855.9613771165195,3197.3022247664803,1
94,Standard,Hazardous,13.064214272636098,2.1825769265804156,1502.3086764729728,104.51482274172773,2075.0668890890192,2213.5353080856275,1602.0545282628111,0
95,Standard,Perishable,93.60948211727312,1.4458060019481633,4569.8214951059435,104.27682213062555,4517.967229770775,4153.119761217035,4022.374723894958,1
96,Premium,Hazardous,57.98465568282104,2.053274970138078,2657.3076802831524,115.60252653578264,3252.216799112939,3795.0223887758,2548.8890009246797,0
97,Standard,Electronics,48.43022751026936,1.5305177364648437,3527.4015905864153,95.83079769546501,4128.7909747256335,4028.33301704408,3164.1851171053095,1
98,Standard,General,16.27184233929056,0.84267892746469,1084.6471704623484,105.84737821389935,1334.6892475128266,1525.4188858621503,1137.1384041426722,1
99,Standard,General,9.419481248479595,0.9902867843031241,1917.5373920659147,112.45691799821175,2214.9196902753724,2383.8980093816836,1822.716634305138,1
100,Premium,General,613.3460755899667,0.44091919582115147,2840.457682568493,113.619887345403,3604.9324828747026,3367.129430132937,2809.474968246377,1
101,Premium,Hazardous,78.95595381391834,0.7142013304148562,4978.994953303049,116.67780835771265,5502.9647110427195,5353.604148329865,4284.107442620139,1
102,Standard,General,108.93214644125624,0.8270945203101024,4568.548208284698,90.93794521818309,4946.857745252699,4822.185526575172,3951.139626141217,1
103,Standard,Electronics,245.2186861079116,0.65526769865268,1420.4805792584598,104.3061814631418,1757.6704660246428,1592.422578293909,1499.6879940817619,1
104,Standard,General,27.70411319864008,0.7644271134556201,2367.7871310787514,113.49037730478958,2700.531171333396,2989.7354804733864,2170.712925573631,0
105,Premium,Electronics,109.57691295475567,1.0011508128083753,289.2289231873111,92.73359751330116,693.2033971935507,650.3098668219171,547.5669933240257,1
106,Standard,General,115.18039567927217,0.6003497120532906,2024.6312982426527,95.96727992701751,2257.85747780885,2620.0682642255642,1902.4909435515083,0
107,Premium,General,44.4209851412321,0.8785217445429321,673.3819149780848,116.6153165254854,1148.2159724585383,1142.137716884288,838.7065788379596,1
108,Standard,Electronics,48.4145750155066,0.4419197363667448,3822.1451213726323,104.40935377146802,3755.3176298120243,3576.3670463590283,3301.4065827682953,1
109,Premium,Electronics,25.92236494369948,1.660221116599814,2926.83645033433,90.97533406689607,2996.80366804697,3521.108256150207,2679.622855279571,1
110,Premium,General,13.514932663327158,0.7693109393094868,938.7985800067859,109.98838513704983,1307.4593619484683,1552.0437647971257,1016.7134864325008,0
111,Strategic,Electronics,323.5588933972794,1.0356631152427904,2966.7237106031466,101.7746667815535,3588.306844021054,3424.8789674160853,2810.8543268433004,0
112,Standard,Electronics,67.56728624529761,0.799232326999881,1814.8072204944824,117.70179527606142,2184.319126072032,2112.203646773108,1756.7948065494966,1
113,Standard,General,451.5614914657843,2.5215752181786515,3923.2238761921417,90.5341751594575,4349.1979725064375,4872.105623186192,3775.1583786958195,0
114,Standard,Electronics,21.42044336017398,1.6959681997244442,3095.064694958659,96.64877377341534,3182.7946804790795,3415.324258009401,2822.337326147557,1
115,Premium,Perishable,19.110808776186182,3.320496222944383,3689.6767399235346,109.41276013390923,4794.251705371957,5457.861103282463,3474.64173078205,1
116,Premium,General,105.63230659397402,1.236441127345707,2565.601293492109,106.86262453201446,2662.432477095086,3102.684566284611,2407.1764502636624,1
117,Standard,General,29.78473968851542,2.388039356307359,4844.930217690807,109.72441134765444,5078.77579152935,5328.68927342574,4311.309773244825,0
118,Standard,Perishable,14.328338125503677,0.6520595790526786,807.1645730035798,101.98310828510773,1017.2496699146848,1188.5508879534495,890.4815153130129,0
119,Standard,General,34.8546321066652,1.3675699006589814,3893.3115683451592,105.59961034111542,4596.366038854136,5182.693672324847,3445.553093204697,0
120,Standard,General,32.749591419923746,1.0490669435320268,4498.555796058342,103.41139990050877,4283.779078413362,5112.053562428193,3894.219806790449,0
121,Standard,General,11.858034522037983,2.413115140295198,4204.711432102402,93.93759773253072,4318.674820722943,4172.014470269858,3773.7347942514975,0
122,Standard,General,53.76859871204136,0.43550670213083076,665.9981270521633,108.87360017640526,1095.576733222122,1016.6261438172294,783.8817914225207,1
123,Standard,Electronics,109.59007185391724,0.40923287551371956,304.82454784561594,119.29438792711,652.1374670563007,712.6734084741369,532.7312272673554,0
124,Premium,Electronics,132.18192086278583,0.48777557020186446,2293.285146867396,90.69795558496051,2520.4928455776985,2381.0054124524327,2108.334181647449,0
125,Standard,Perishable,57.00027620972733,1.6994323894212635,787.9350563547005,96.54824925381139,1192.2497332428932,1238.1418523835835,994.6493212353241,0
126,Standard,General,51.42501554039909,0.6674862656761477,4663.95076475246,117.3606502717889,4504.973641555054,5269.203817094894,4014.454526465929,0
127,Strategic,General,41.8676167050834,1.4110728409464746,205.35964153549213,110.41542757867325,680.6828113787194,777.3159416853706,508.82731876999077,1
128,Standard,General,199.65265196003548,1.1882155700948909,757.1127231533753,119.54140141223313,1373.0410767829537,1598.0097254851398,1017.7877432068868,0
129,Standard,General,16.483630998596766,1.3764740931468207,2901.7336568265,114.09008768048633,3408.41070261704,3302.329318049936,2654.184255491764,1
130,Standard,Perishable,35.515453252209646,0.5772024303828736,4833.145620994639,93.88419090383924,5598.361536282966,5790.205242114522,4104.655495544711,1
131,Premium,Electronics,208.983946827793,2.030205850797771,1992.9224077554077,116.08390989918166,2774.574547304324,3040.025643006374,2091.151176577018,1
132,Premium,General,105.22989700235419,1.274749317262205,2830.109871935445,90.24976607812711,2879.049846686707,3164.2981693929673,2602.477497069506,0
133,Standard,Perishable,16.389100178098072,1.3979183443499466,2313.699047645591,98.20538698491427,2948.1791343412533,3046.924671344804,2166.7920870224134,1
134,Premium,Perishable,8.456811196775137,1.9656793091019817,1857.1110987336706,112.33066993885791,2450.299930715898,2895.6438549508885,1871.2820194221517,0
135,Standard,Electronics,21.41792405532751,1.1765287655292134,950.363207667447,119.3828467518798,1247.861712807312,1307.1373804877503,1081.9118208167986,0
136,Premium,Perishable,346.2694136342369,3.239075064516658,704.1568931580069,114.1531560819947,1607.6187273915264,1808.2958936716077,1247.3515150935832,0
137,Premium,General,115.65963699180907,0.9747197730857002,1456.6121378003825,94.89684931483838,1904.9556202228246,2059.6007459115262,1484.4677252225865,1
138,Standard,General,29.62318906834509,1.198248173876418,3444.665638246125,115.49444395127719,3495.720002876084,4157.277436243105,3078.9622552602473,0
139,Standard,Hazardous,150.81729619399735,1.395383168006796,2603.4688013961754,112.50696913905146,2997.40534110886,2814.9190755569184,2482.7303689814803,1
140,Standard,General,110.12250331456936,1.12830954652942,3425.1579896173603,118.81993925795572,4286.246464963106,4147.622950581351,3100.602525113662,1
141,Standard,General,11.422650930419952,1.5917827239770008,4164.399231653785,90.32861821831389,4645.907470116499,4661.888771630697,3654.803325047915,1
142,Premium,Hazardous,100.8706067224738,1.2483529608237867,4835.228929147841,105.91728240768322,5136.971928511233,5753.6164644229475,4220.554481651108,0
143,Standard,General,128.00850079989038,0.7072195493591951,3257.6078652508854,107.42661380716822,3969.0944575574463,4753.544602080878,2919.724434105175,1
144,Standard,Hazardous,137.44045677244392,1.2297899406796717,2310.418741963911,105.98369711140718,2723.2999019256936,2885.3555350578663,2217.2146525590065,1
145,Standard,Perishable,38.43402726054101,0.6888969847463394,1254.0579648905764,111.29698002018836,1466.2877870155248,1463.5945660341213,1274.9094600415917,0
146,Standard,General,106.19353473079315,2.313529717222092,1402.8447436494073,110.0862424995613,2216.8777915698643,2111.928439410457,1588.829025006605,1
147,Standard,General,72.20065723460621,1.4788496922915537,4840.05562116042,110.70174386139638,4867.2784020880135,5097.75871079425,4238.871887408471,1
148,Standard,Perishable,19.86761943878336,0.44891889839837945,3732.5348649493576,110.08885173311586,4049.8381983650834,4621.273341274266,3222.9602135984546,0
149,Standard,Electronics,94.99214403787174,0.7931839001440594,4099.788353052865,99.43098143296719,3988.3598037392685,3603.955244946683,3575.962322195195,1
150,Standard,General,65.37212544842305,0.8451666430570303,161.50236428582093,97.53431532792638,485.3177329285128,475.4052819637718,413.445796852083,0
151,Premium,General,25.576094442463823,1.2704498336094816,4883.50573622785,119.42705567968804,5888.569404705243,5333.0541918701565,4239.950086380087,1
152,Standard,Hazardous,28.7069055647474,0.9398277971336412,388.154299745742,90.39515504447152,728.6178109758365,782.0572471368391,577.3338583456973,0
153,Strategic,Perishable,23.180929735579305,1.0615522821370307,2871.990223734648,108.82003564462356,3474.8776343682166,4059.302305142708,2595.92191484276,0
154,Standard,Hazardous,13.835723431848184,1.3228959231079371,2234.433570375053,107.86343569424315,2526.195582099945,2603.182995364682,2106.190433159852,1
155,Standard,Electronics,64.96335809411633,0.8061158085720316,81.34225395292918,115.8426452461311,438.25414925608493,476.63395690208966,367.178237361962,0
156,Standard,General,112.8592692766573,0.5686295628024075,2935.36450492615,116.25060877451907,3471.0966913911943,3330.9119914893877,2651.0849253889123,0
157,Standard,General,46.617330284864295,0.6126771352231634,3984.012471876809,101.12028577620595,4660.649277373457,4374.21299191128,3443.1306990976427,1
158,Standard,Perishable,34.249299815616894,0.8097067343617943,3584.8766470563273,93.0240800743636,3839.776220303877,4074.9625496030467,3127.625537078286,0
159,Standard,General,38.18191739007746,0.8646541082054179,4673.681594327913,116.01716107095753,5350.481032032835,4916.874831008085,4033.7222382630603,0
160,Standard,Electronics,161.64294779381711,1.0966289245275747,2352.268280439834,104.29461855661125,2477.541153876106,2613.489544230468,2247.452532969467,1
161,Standard,General,29.642137861816913,0.5273780781598715,4564.972149900725,116.06025652081227,5258.772133870318,4745.316832800647,3908.8089044924504,0
162,Strategic,Electronics,658.6919651215131,0.8507512989447652,4293.72552917452,117.7996287797234,5097.292259662664,5948.402892603806,4040.7610903305167,0
163,Standard,General,122.69919711919228,1.139111976401522,3093.8494143564235,111.75102014007571,3216.4254610452926,3784.079360140241,2834.441551852978,0
164,Standard,General,33.68669225173535,0.5025706531448648,4426.343132304556,99.86865193368644,5283.620694756363,5082.536091324755,3778.017299604423,1
165,Standard,Perishable,30.274523295949315,0.6443317720456535,3874.229405636881,103.91950150959902,4581.044317776207,5079.659984291945,3353.657365173564,1
166,Premium,Perishable,68.89306173043728,0.4824952050991308,2018.0976734575784,115.46161620850171,2286.2053324058274,2108.8111194351677,1885.7281295913965,1
167,Standard,Perishable,13.41058244230043,2.4672968286387014,294.319087471114,90.35126240224689,894.825179427582,993.6104309231282,647.3117589446078,1
168,Premium,General,10.116507534504626,0.7257435717066252,2894.823863523434,108.27607604512846,3278.864485820574,3247.2277419090556,2573.422993010816,1
169,Premium,General,66.56089435006565,0.6264963895382951,2064.3025524797986,101.62248896411184,2413.440430650208,2859.210801568703,1919.3191148696353,1
170,Premium,General,55.18926526449407,0.7724259415598889,1037.3336632862288,118.89402272871232,1270.9829228674191,1170.2016853076716,1127.3769846916737,1
171,Premium,Perishable,154.76630300875084,1.1226106841797758,4081.0297568389697,104.64424984174383,4026.5242391162756,3792.770742386945,3630.0411252036215,0
172,Standard,General,56.43974354760776,0.7789231948248362,2778.237989358014,111.8900004530489,3070.7576412100593,3237.3482499808692,2512.970583286358,0
173,Standard,General,18.954921851222867,0.6213435452797568,690.903157795388,101.48766893884782,1045.934874207945,1052.7021564578415,796.1195444165148,1
174,Premium,Perishable,45.059055414245876,1.0769013923891255,4017.5257339171253,116.28316492229571,4808.401237311884,4594.284742386565,3533.7800519864904,1
175,Standard,Perishable,21.527574189259187,1.0776157916637452,3088.6488728312856,95.48831724483261,3163.543673895317,3772.230099696317,2754.030445219832,0
176,Standard,General,27.309920074658006,0.5287618259066987,4217.239984729262,112.28450145865929,4341.099343994708,4398.407977430709,3625.0645321618,1
177,Standard,General,52.44362678016515,0.5024937839299212,1103.6377155669352,96.65178300632628,1560.7603982695462,1538.8378924280382,1125.3635038442144,1
178,Premium,General,18.37225894816788,1.009817113136124,3920.3288663962985,92.07571677778233,4331.834581200523,3993.328291966394,3406.9217940380736,1
179,Strategic,Perishable,32.30971753237559,1.3296594674983957,4745.817217322065,95.93678594760662,4887.083754629543,4538.02189573896,4110.898722510807,1
180,Strategic,General,54.51742916537832,0.3327556007431505,3470.391108602536,100.35727408332512,3795.030282481864,4381.392837532095,3007.2758904390234,1
181,Standard,General,38.8042199865712,0.7452000378035754,2684.9930125101014,119.45917444905592,2701.0310937581144,3114.0782309963406,2435.2675331205915,0
182,Standard,Perishable,22.468193113350537,0.6063829957225048,1131.689026609943,118.10687633483391,1576.5530711975928,1477.5670273708706,1168.9518690186808,1
183,Premium,General,50.38240336742257,1.4335505807318194,2505.5855640155773,90.24349785262203,3011.321934619438,3093.7879409822344,2331.3069083925016,0
184,Standard,Electronics,52.788631740843634,1.110071473048547,4868.644813627955,106.65689836653698,5421.199759230611,5551.407487944447,4210.3055921174855,1
185,Standard,General,16.749872580630466,0.9851641142580654,1563.8529604797536,100.11221021771482,2123.02646115893,2513.6966911124605,1528.1083683611826,1
186,Standard,Perishable,27.001621650151332,0.6794806670404435,2594.637832300028,116.67482898202692,3145.051680243499,3427.014119454032,2347.1689381475753,0
187,Premium,General,31.258993306696407,0.916763331692163,4650.93496167194,112.63293742453757,4659.788848893231,4378.326946304798,4013.213324069562,1
188,Standard,Perishable,23.912098496802397,1.3919865216541967,618.7278239501123,103.79518865414605,1077.5343106997566,1266.8914762678764,820.691186958886,0
189,Premium,General,16.78366972793771,1.353990710743788,4373.918288693119,106.56672694875395,4734.06565223971,4644.24732499993,3820.805609231348,0
190,Standard,Hazardous,315.4837752014207,1.5733962534048098,4495.592863894222,91.4187766979934,4960.544092036517,5291.35925658901,4071.258336094161,0
191,Premium,Perishable,75.4439669956653,0.9890713554139339,330.90622886591876,94.68376326982391,648.6488224944453,636.7624872150717,564.9746180557498,1
192,Standard,Perishable,20.33510693292929,2.4143596839280455,101.19820447373726,108.49314133979817,578.1327917755802,609.0716692380041,512.7538550460167,0
193,Standard,General,21.10511968450259,0.5199500976990943,4476.617983654827,95.93375161440851,4499.926207995744,5380.1363646410855,3808.962458473313,0
194,Standard,General,31.780862819848892,0.6419685829470944,2862.65476878934,108.74861423205795,3279.024401474511,3842.299387093982,2550.7094418145753,0
195,Standard,Hazardous,219.6857619570695,0.7292130374685888,3119.2046686971967,99.30336904799123,3464.425574893397,3663.5391697869354,2847.2919625407403,0
196,Standard,Perishable,233.4624566029523,0.5512739210833344,4328.392180412995,107.35565135589194,5020.221587846836,4643.0618150170485,3813.3991463672764,0
197,Premium,Electronics,183.64042534105155,0.73861160450726,112.82840363282455,97.5538878675438,504.7374239536758,553.5130285391964,423.008761468564,0
198,Standard,General,8.659972576134958,1.127093381101678,3147.559991413555,91.59104181888942,3801.1878272102326,3857.0962788646166,2794.9965677117466,0
